"mora","atraso","vivienda","edad","dias_lab","exp_sf","nivel_ahorro","ingreso","linea_sf","deuda_sf","score","zona","clasif_sbs","nivel_educ","exp_sf_clean","linea_sf_clean","deuda_sf_clean","nivel_educ_clean","vivienda_clean","zona_clean","exp_sf_outlier","linea_sf_outlier","deuda_sf_outlier"
1,0,"PROPIA",31,4083,6,7,30000,6499.83,564.4,223,"La Libertad",0,"TECNICA",6,6499.83,564.4,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,1,"PROPIA",25,4063,NA,11,1709.09,NA,2053.07,193,"Ucayali",0,"TECNICA",20,0,2053.07,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,32,"FAMILIAR",37,5666,NA,12,4500,13005.53,0,195,"La Libertad",1,"UNIVERSITARIA",20,13005.53,2924.88,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,32,"FAMILIAR",37,5666,NA,12,4500,13005.53,0,195,"La Libertad",1,"UNIVERSITARIA",20,13005.53,2924.88,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,24,"PROPIA",34,5026,16,12,3651,352.44,352.8,231,"San Martin",3,"TECNICA",16,352.44,352.8,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",32,5666,NA,12,1400,1179.26,0,199,"Lima",0,"TECNICA",20,1179.26,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"FAMILIAR",27,4174,NA,12,790.84,620,2333.17,160,"Lima",0,"TECNICA",20,620,2333.17,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"FAMILIAR",22,3748,NA,12,628.97,NA,2812.26,156,"Lima",0,"TECNICA",20,0,2812.26,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",27,3989,NA,12,930.25,3541.57,2619.21,169,"Lima",1,"TECNICA",20,3541.57,2619.21,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",38,5605,NA,0,3000,1030.66,1468.68,150,"Lambayeque",0,"SECUNDARIA",20,1030.66,1468.68,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",28,4964,NA,1,7000,679,28117.16,146,"Lambayeque",0,"SECUNDARIA",20,679,28117.16,"Media o menos","No Propia","OTRAS",FALSE,FALSE,TRUE
1,0,"PROPIA",44,5056,85,11,25000,24420.65,51143.68,238,"Lima",1,"UNIVERSITARIA",85,24420.65,51143.68,"Alta","Propia","Lima",FALSE,TRUE,TRUE
1,0,"FAMILIAR",33,5329,NA,5,2200,908.2,38.97,218,"Lima",0,"UNIVERSITARIA",20,908.2,38.97,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,21,"PROPIA",32,6212,20,12,2050,3210.22,0,207,"Lima",2,"TECNICA",20,3210.22,2924.88,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,2,"PROPIA",29,4539,NA,12,1800,NA,9561.31,199,"Loreto",0,"TECNICA",20,0,9561.31,"Media o menos","Propia","OTRAS",FALSE,FALSE,TRUE
1,0,"FAMILIAR",44,5179,85,11,30000,24420.65,51143.68,219,"Lima",1,"UNIVERSITARIA",85,24420.65,51143.68,"Alta","No Propia","Lima",FALSE,TRUE,TRUE
1,16,"PROPIA",31,6090,NA,12,1773,2570.87,0,205,"Callao",1,"TECNICA",20,2570.87,2924.88,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,1,"FAMILIAR",21,4298,NA,12,700,NA,2974.37,156,"Callao",0,"TECNICA",20,0,2974.37,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",52,8647,NA,5,700,800,4759.93,199,"Lima",1,"TECNICA",20,800,4759.93,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",23,3714,NA,12,955.9,100,1089.73,175,"Lima",1,"TECNICA",20,100,1089.73,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,81,"FAMILIAR",24,5513,58,1,2100,13650,11860.52,179,"Lima",4,"UNIVERSITARIA",58,13650,11860.52,"Alta","No Propia","Lima",FALSE,FALSE,TRUE
1,0,"FAMILIAR",38,4782,NA,12,1770.89,594.72,1938.92,184,"San Martin",0,"UNIVERSITARIA",20,594.72,1938.92,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",41,4782,NA,3,1062.93,181.88,22159.76,161,"Lima",0,"SECUNDARIA",20,181.88,22159.76,"Media o menos","No Propia","Lima",FALSE,FALSE,TRUE
1,2,"FAMILIAR",28,3699,NA,11,1012.29,NA,2318.18,168,"Ica",0,"TECNICA",20,0,2318.18,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",39,6182,6,12,1644.25,403.96,466.09,182,"Loreto",1,"TECNICA",6,403.96,466.09,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,9,"FAMILIAR",29,5270,9,12,1400,2413.21,1429.89,177,"Lambayeque",1,"TECNICA",9,2413.21,1429.89,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",40,3534,NA,11,903.88,NA,1795.79,173,"Piura",0,"TECNICA",20,0,1795.79,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",42,8616,7,12,2667.12,1968.65,1626.81,223,"Lima",0,"TECNICA",7,1968.65,1626.81,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",35,3565,NA,7,723.58,NA,2219.87,177,"Piura",0,"TECNICA",20,0,2219.87,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",30,4417,NA,12,1200,400,1349.77,175,"Callao",0,"TECNICA",20,400,1349.77,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",24,3682,NA,10,820,200,1650.01,155,"Callao",0,"TECNICA",20,200,1650.01,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,1,"PROPIA",28,3408,NA,12,1635.77,NA,2751.04,199,"Ucayali",0,"TECNICA",20,0,2751.04,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,25,"PROPIA",42,8588,8,12,5800,23523.02,14573.66,216,"Lima",1,"TECNICA",8,23523.02,14573.66,"Media o menos","Propia","Lima",FALSE,FALSE,TRUE
1,2,"PROPIA",27,3990,NA,9,764.81,NA,3826.04,188,"Piura",0,"TECNICA",20,0,3826.04,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,25,"FAMILIAR",30,4052,9,0,2300,9558.82,467.19,187,"Lambayeque",1,"UNIVERSITARIA",9,9558.82,467.19,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",29,6182,NA,12,4269.44,NA,5270.22,192,"Piura",0,"TECNICA",20,0,5270.22,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",27,4325,NA,12,800,630,5192.37,175,"Lambayeque",0,"TECNICA",20,630,5192.37,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",26,4070,NA,12,1036.74,700,4660.17,169,"Lima",0,"TECNICA",20,700,4660.17,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",23,4052,NA,12,1382.03,700,1746,156,"Lima",0,"TECNICA",20,700,1746,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",33,4448,10,8,2372,3979.12,6592,190,"Callao",0,"TECNICA",10,3979.12,6592,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,5,"FAMILIAR",30,3321,NA,6,1000,NA,3029.53,176,"Lima",0,"UNIVERSITARIA",20,0,3029.53,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",24,4721,NA,12,1800,1512.27,7995.21,161,"Piura",0,"TECNICA",20,1512.27,7995.21,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"ALQUILADA",21,3899,NA,12,1200,NA,2153.03,136,"Lima",0,"TECNICA",20,0,2153.03,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",32,7217,NA,10,2650,11077.68,2677.33,204,"Piura",1,"TECNICA",20,11077.68,2677.33,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",25,3868,NA,1,750,500,1839.07,149,"Piura",0,"TECNICA",20,500,1839.07,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",44,3960,NA,12,879.26,2261.04,1636.48,185,"Lima",0,"TECNICA",20,2261.04,1636.48,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"PROPIA",48,4049,25,12,707.71,NA,4381.68,192,"Ucayali",0,"TECNICA",25,0,4381.68,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",25,3309,NA,9,1153.5,NA,4394.8,169,"Ucayali",0,"TECNICA",20,0,4394.8,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,114,"FAMILIAR",36,10108,37,0,2100,NA,0,175,"Lima",0,"UNIVERSITARIA",37,0,2924.88,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",24,3982,6,12,905.53,200,1399.7,175,"Lima",1,"TECNICA",6,200,1399.7,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,6,"FAMILIAR",29,4995,NA,12,9836,NA,7723.33,223,"Lima",0,"TECNICA",20,0,7723.33,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"PROPIA",34,3168,NA,5,2400,7204.36,747.99,213,"Callao",0,"TECNICA",20,7204.36,747.99,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",24,3899,NA,12,780,1200,1760.7,156,"Lima",1,"TECNICA",20,1200,1760.7,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",21,4356,NA,12,890,1209.86,3465.07,175,"Loreto",0,"TECNICA",20,1209.86,3465.07,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",44,3692,9,12,1800,1600,1489.67,178,"Loreto",0,"TECNICA",9,1600,1489.67,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,10,"FAMILIAR",30,6090,NA,6,8500,300,8243.67,212,"Ucayali",1,"UNIVERSITARIA",20,300,8243.67,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",44,3748,NA,11,2800,NA,14335.97,216,"Lambayeque",0,"TECNICA",20,0,14335.97,"Media o menos","Propia","OTRAS",FALSE,FALSE,TRUE
1,6,"FAMILIAR",33,6090,NA,0,1800,59.77,8362.07,184,"Lambayeque",0,"UNIVERSITARIA",20,59.77,8362.07,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,1,"FAMILIAR",23,3321,NA,8,1216.85,1100,3169.17,156,"Lima",2,"TECNICA",20,1100,3169.17,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,21,"FAMILIAR",24,4782,6,4,10718,51024.46,57094.38,189,"Lima",1,"UNIVERSITARIA",6,51024.46,57094.38,"Alta","No Propia","Lima",FALSE,TRUE,TRUE
1,2,"FAMILIAR",32,3626,NA,12,1500,2837.14,5674.19,177,"Lima",0,"TECNICA",20,2837.14,5674.19,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"FAMILIAR",39,5725,NA,12,1400,1308.69,2764.85,198,"Lima",0,"TECNICA",20,1308.69,2764.85,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,21,"FAMILIAR",42,6456,90,0,3950,20412.1,3789.21,178,"Lima",1,"UNIVERSITARIA",90,20412.1,3789.21,"Alta","No Propia","Lima",TRUE,FALSE,FALSE
1,30,"FAMILIAR",35,4782,NA,12,1952,NA,0,175,"La Libertad",1,"TECNICA",20,0,2924.88,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",30,3829,NA,12,733.43,NA,959.18,177,"Piura",0,"TECNICA",20,0,959.18,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,1,"PROPIA",30,5071,NA,12,954.05,NA,3493.94,194,"Ucayali",0,"SECUNDARIA",20,0,3493.94,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",37,5148,11,0,2610,14496.96,446.94,194,"Lima",1,"UNIVERSITARIA",11,14496.96,446.94,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"FAMILIAR",25,3727,NA,12,1076.98,1631.36,4130.95,205,"Lima",0,"TECNICA",20,1631.36,4130.95,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,7,"FAMILIAR",34,5391,8,12,1200,8.98,0,175,"Ica",0,"TECNICA",8,8.98,2924.88,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",22,3377,NA,12,1088.7,NA,4228.9,156,"La Libertad",0,"TECNICA",20,0,4228.9,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",23,4050,8,12,1560.63,3100,1996.69,161,"Lima",0,"TECNICA",8,3100,1996.69,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",24,4598,24,9,1500,714.1,429.89,158,"Lima",0,"TECNICA",24,714.1,429.89,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,6,"FAMILIAR",29,4144,NA,1,1200,5047.96,3129.93,163,"Lima",0,"UNIVERSITARIA",20,5047.96,3129.93,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,24,"FAMILIAR",38,5087,85,12,2040,1403.3,1192.12,187,"Lima",4,"TECNICA",85,1403.3,1192.12,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,13,"FAMILIAR",41,4205,9,12,1400,8951.97,2923.39,197,"Lima",1,"TECNICA",9,8951.97,2923.39,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,18,"FAMILIAR",37,4629,7,12,710,800,1006.71,177,"Ica",0,"TECNICA",7,800,1006.71,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",25,5117,NA,9,1900,21147.93,9.72,176,"Callao",2,"UNIVERSITARIA",20,21147.93,9.72,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",26,3565,NA,11,743.88,NA,2230.09,162,"Piura",0,"TECNICA",20,0,2230.09,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,1,"FAMILIAR",48,4356,47,12,2500,1000,0,214,"Ica",1,"SECUNDARIA",47,1000,2924.88,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,9,"FAMILIAR",31,3899,9,0,900,500,1623.91,155,"Lima",0,"TECNICA",9,500,1623.91,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,63,"PROPIA",49,5544,78,11,8000,2905.18,2421.55,185,"Callao",0,"UNIVERSITARIA",78,2905.18,2421.55,"Alta","Propia","OTRAS",FALSE,FALSE,FALSE
1,1,"FAMILIAR",22,3717,NA,11,1161.55,1979.15,2188.4,156,"Lima",1,"TECNICA",20,1979.15,2188.4,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,18,"FAMILIAR",31,4690,60,0,3950,9510.59,140.1,195,"Callao",1,"UNIVERSITARIA",60,9510.59,140.1,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",36,5301,6,0,1066,2550,55.51,155,"Callao",0,"TECNICA",6,2550,55.51,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,21,"FAMILIAR",27,4570,28,0,3000,4996.83,365.51,218,"Callao",1,"UNIVERSITARIA",28,4996.83,365.51,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"PROPIA",41,6456,NA,12,2100,2860.2,0,233,"Callao",0,"SECUNDARIA",20,2860.2,2924.88,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,5,"FAMILIAR",28,4083,52,7,3590,12723.02,315.29,192,"Lima",1,"UNIVERSITARIA",52,12723.02,315.29,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",52,11569,NA,0,1500,24.8,1349.22,196,"Lima",0,"TECNICA",20,24.8,1349.22,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,48,"FAMILIAR",34,4233,NA,11,2200,NA,0,187,"Callao",2,"TECNICA",20,0,2924.88,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",23,3905,NA,12,817.5,NA,1954.27,156,"Ica",1,"TECNICA",20,0,1954.27,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",27,7917,NA,12,785.96,620,2333.17,167,"Lima",0,"TECNICA",20,620,2333.17,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"FAMILIAR",31,3167,NA,12,682.43,500,1845.81,168,"Lima",0,"TECNICA",20,500,1845.81,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",34,3686,NA,0,870,NA,3043.9,175,"Lima",0,"TECNICA",20,0,3043.9,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",47,3899,1,12,1200,NA,2623.4,173,"Lima",0,"TECNICA",1,0,2623.4,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",26,5360,10,12,2100,5100.91,773.23,213,"Lima",0,"UNIVERSITARIA",10,5100.91,773.23,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",22,3443,NA,12,1100,NA,4589.36,156,"Ica",0,"TECNICA",20,0,4589.36,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",26,4690,11,12,820,748.44,0,177,"Ancash",0,"UNIVERSITARIA",11,748.44,2924.88,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",26,4721,10,0,2503.6,7482.29,975.09,174,"Lima",0,"UNIVERSITARIA",10,7482.29,975.09,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",25,6456,8,9,2100,3229.05,3423.91,192,"La Libertad",4,"UNIVERSITARIA",8,3229.05,3423.91,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,8,"FAMILIAR",52,14036,40,0,1580,5549.88,471.87,160,"Lambayeque",0,"SECUNDARIA",40,5549.88,471.87,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,4,"FAMILIAR",24,4478,18,12,4200,38027.96,0,185,"Lima",1,"TECNICA",18,38027.96,2924.88,"Media o menos","No Propia","Lima",FALSE,TRUE,FALSE
1,0,"FAMILIAR",29,3509,NA,12,842.46,668,5387.01,177,"La Libertad",1,"TECNICA",20,668,5387.01,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,1,"FAMILIAR",38,3750,NA,11,1000,NA,2922.62,196,"Ica",4,"TECNICA",20,0,2922.62,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,13,"FAMILIAR",44,6059,88,12,3058.3,607.12,2665.9,197,"Loreto",4,"UNIVERSITARIA",88,607.12,2665.9,"Alta","No Propia","OTRAS",TRUE,FALSE,FALSE
1,0,"FAMILIAR",24,3596,NA,12,712.8,NA,2720.43,169,"Loreto",0,"TECNICA",20,0,2720.43,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",27,6456,7,12,6600,10765.5,2142.08,190,"Lima",0,"TECNICA",7,10765.5,2142.08,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",37,4995,9,3,20285.08,48420.4,0,201,"Lima",1,"UNIVERSITARIA",9,48420.4,2924.88,"Alta","No Propia","Lima",FALSE,TRUE,FALSE
1,0,"FAMILIAR",26,5148,8,12,2400,1483.75,1401.9,204,"Lima",0,"UNIVERSITARIA",8,1483.75,1401.9,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",38,6913,2,12,2400,1765.99,4470.36,206,"Loreto",1,"TECNICA",2,1765.99,4470.36,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",40,3534,7,6,3084,7018.78,701.04,214,"La Libertad",1,"UNIVERSITARIA",7,7018.78,701.04,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,10,"PROPIA",31,4843,NA,12,1800,NA,1021.66,223,"Lima",1,"TECNICA",20,0,1021.66,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",24,3960,NA,12,1603.14,2897.38,2351.05,175,"La Libertad",1,"TECNICA",20,2897.38,2351.05,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",39,5544,NA,3,3546,75.42,0,197,"Lima",0,"UNIVERSITARIA",20,75.42,2924.88,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",28,4539,NA,11,811.41,NA,4674.71,169,"Callao",0,"TECNICA",20,0,4674.71,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",26,4964,7,12,3000,282.9,4050.11,200,"La Libertad",0,"UNIVERSITARIA",7,282.9,4050.11,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",24,3626,NA,10,1600,NA,2885.87,174,"Lima",0,"TECNICA",20,0,2885.87,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",37,4843,6,12,2100,231.57,401.76,188,"Lima",0,"UNIVERSITARIA",6,231.57,401.76,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,25,"FAMILIAR",30,4874,8,12,1350,3100,2039.04,175,"Junin",1,"TECNICA",8,3100,2039.04,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",22,3661,NA,12,1065.54,315,3259.37,156,"Lima",0,"TECNICA",20,315,3259.37,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"FAMILIAR",31,3534,NA,12,900,NA,2443.09,175,"Lima",0,"TECNICA",20,0,2443.09,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"PROPIA",46,4813,NA,12,750,NA,942.63,192,"Ucayali",4,"TECNICA",20,0,942.63,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"PROPIA",45,6821,NA,12,2640,1100.53,0,216,"Lima",1,"TECNICA",20,1100.53,2924.88,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",48,4083,7,2,2000,5000,4579.27,168,"Lima",0,"UNIVERSITARIA",7,5000,4579.27,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,4,"PROPIA",32,4113,34,12,30000,30000,16697.06,191,"Ancash",2,"TECNICA",34,30000,16697.06,"Media o menos","Propia","OTRAS",FALSE,TRUE,TRUE
1,7,"FAMILIAR",41,6821,NA,12,15000,3144.27,38823.33,209,"Lima",0,"TECNICA",20,3144.27,38823.33,"Media o menos","No Propia","Lima",FALSE,FALSE,TRUE
1,0,"PROPIA",28,3779,9,12,1115.09,2310,2192.55,206,"Lima",0,"TECNICA",9,2310,2192.55,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,2,"PROPIA",25,4116,NA,12,1520.49,1211.25,2433.44,190,"Lima",0,"TECNICA",20,1211.25,2433.44,"Media o menos","Propia","Lima",FALSE,FALSE,FALSE
1,16,"FAMILIAR",29,4629,NA,11,1400,344.22,0,196,"Lima",1,"TECNICA",20,344.22,2924.88,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"FAMILIAR",40,5087,NA,12,1800,NA,5007.15,178,"Loreto",0,"TECNICA",20,0,5007.15,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",29,4264,9,1,1200,1100,3592.8,211,"Callao",0,"TECNICA",9,1100,3592.8,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",36,3443,NA,12,1263.82,NA,2055.64,202,"Lima",0,"UNIVERSITARIA",20,0,2055.64,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,9,"PROPIA",46,8282,NA,4,9600,5860.24,24613.64,184,"Lima",1,"TECNICA",20,5860.24,24613.64,"Media o menos","Propia","Lima",FALSE,FALSE,TRUE
1,0,"FAMILIAR",28,4509,8,5,2000,4915.69,460.04,188,"Lima",0,"UNIVERSITARIA",8,4915.69,460.04,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"FAMILIAR",28,4539,4,12,2100,698.4,669.12,200,"Loreto",0,"UNIVERSITARIA",4,698.4,669.12,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,6,"FAMILIAR",52,8039,NA,12,6000,4053.06,5973.85,183,"Lima",0,"TECNICA",20,4053.06,5973.85,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,3,"FAMILIAR",26,3626,7,12,30000,1500,11247.88,206,"Lima",0,"UNIVERSITARIA",7,1500,11247.88,"Alta","No Propia","Lima",FALSE,FALSE,TRUE
1,0,"FAMILIAR",38,5056,10,0,4474,6844.64,1651.32,196,"Lima",0,"UNIVERSITARIA",10,6844.64,1651.32,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,2,"PROPIA",34,3765,NA,12,1047.77,NA,4659.19,189,"Lambayeque",0,"TECNICA",20,0,4659.19,"Media o menos","Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",30,3899,8,0,1900,8264.75,465.78,163,"Lima",0,"UNIVERSITARIA",8,8264.75,465.78,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,1,"FAMILIAR",35,3735,NA,12,757.57,NA,4106.32,170,"Ucayali",0,"TECNICA",20,0,4106.32,"Media o menos","No Propia","OTRAS",FALSE,FALSE,FALSE
1,2,"FAMILIAR",23,3718,NA,10,1200,NA,7297.83,168,"Lima",0,"TECNICA",20,0,7297.83,"Media o menos","No Propia","Lima",FALSE,FALSE,FALSE
1,4,"ALQUILADA",30,6335,NA,12,11200,42109.17,0,162,"Lima",1,"UNIVERSITARIA",20,42109.17,2924.88,"Alta","No Propia","Lima",FALSE,TRUE,FALSE
1,1,"PROPIA",66,3868,NA,12,2891,300,12773.35,230,"Lima",1,"TECNICA",20,300,12773.35,"Media o menos","Propia","Lima",FALSE,FALSE,TRUE
1,17,"FAMILIAR",36,6640,NA,0,4000,2711.09,0,175,"Loreto",1,"UNIVERSITARIA",20,2711.09,2924.88,"Alta","No Propia","OTRAS",FALSE,FALSE,FALSE
1,0,"FAMILIAR",29,6000,16,0,2660,10324.06,484.68,205,"Lima",1,"UNIVERSITARIA",16,10324.06,484.68,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,25,"FAMILIAR",30,3656,6,12,1122,700,650.01,188,"Lima",1,"UNIVERSITARIA",6,700,650.01,"Alta","No Propia","Lima",FALSE,FALSE,FALSE
1,0,"PROPIA",35,5725,NA,12,30000,1000.31,14187.97,237,"La Libertad",0,"SECUNDARIA",20,1000.31,14187.97,"Media o menos","Propia","OTRAS",FALSE,FALSE,TRUE
1,0,"FAMILIAR",29,5087,NA,12,3000,1016.69,15801.85,204,"Lambayeque",1,"TECNICA",20,1016.69,15801.85,"Media o menos","No Propia","OTRAS",FALSE,FALSE,TRUE
